,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
905,0.0053323889,0.00029,0.0201123623,0.0006525,0.1777777778,0.0186449733,25340,0.0187213672,0.01802605,0.0021136893,0.001185425,0.1333333333,0.3315575688,0.2703911457,0.2689596019,0.1774508743,0.0666666667,rest_2,session_1,LMU_1,1.195669141,1.0496451108,0.5446295904,0.0782122905,0.3590841257,,16,,,,1,,1.64706,1.64706,2.99993,1,120.260475159,-106.037719727,-33.264503479,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -106.03771973],[  0.           0.           2.99993134 -33.26450348],0,42.5
906,0.0043124444,0.00035,0.0166128551,0.0004425,0.1444444444,0.0277719195,25340,0.0134061494,0.01244175,0.0021555954,0.003640775,0,0.5307891366,0.4974363055,0.2851212388,0.312750053,0.0444444444,rest_4,session_1,LMU_1,1.28782437,1.2157856411,0.4770292467,0.0391061453,0.5747977367,,16,,,,1,,1.64706,1.64706,2.99987,1,120.260475159,-104.535209656,-55.5132217407,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -104.53520966],[  0.           0.           2.99987411 -55.51322174],0,2.5
907,0.0067232778,0.00026,0.0243298688,0.00046,0.1833333333,0.0228692495,25340,0.0130892917,0.0124688,0.0022994903,0.0007284,0.1,0.4164501794,0.3742125822,0.2731232797,0.2617135385,0.0166666667,rest_5,session_1,LMU_1,1.3705898021,1.2560799484,0.5664844453,0.0391061453,0.5620997127,,16,,,,1,,1.64706,1.64706,3.00005,1,120.260475159,-104.496284485,-38.1530265808,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -104.49628448],[  0.           0.           3.00004601 -38.15302658],0,2.5
908,0.0052218889,0.000275,0.0208982061,0.0006925,0.1611111111,0.0261699448,25340,0.0138132119,0.0136341,0.0020148795,0.00078775,0.1277777778,0.3795051949,0.3225490527,0.2846212773,0.225032835,0.05,rest_6,session_1,LMU_1,1.2680816905,1.0780415336,0.5787653788,0.0502793296,0.47544861,,16,,,,1,,1.64706,1.64706,3.00013,1,120.260475159,-101.06098175,-54.1595878601,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705896   -0.         -101.06098175],[  0.           0.           3.00013351 -54.15958786],0,2.5
909,0.0008655,0.00032,0.0024282239,0.0003725,0.1166666667,0.0282579649,25341,0.0112850609,0.0105973,0.0018626785,0.0039151675,0,0.090809397,0.078478384,0.0676034629,0.0371085429,0.0555555556,rest_5,session_1,LMU_1,1.1521045722,1.1080817745,0.2028155683,0.0670391061,0.0868347325,,16,,,,1,,1.64706,1.64706,2.99984,1,120.260475159,-97.9127883911,-32.685295105,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[ -0.           1.64705884  -0.         -97.91278839],[  0.          0.          2.9998436 -32.6852951],0,2.5
910,0.0008615556,0.00033,0.0017148449,0.0004,0.1166666667,0.0355939042,25341,0.0199939844,0.0199459,0.000540418,0.000736275,0.0055555556,0.0982027091,0.0686015331,0.1041959338,0.0489112597,0.1055555556,rest_1,session_1,LMU_1,1.1658532905,1.1167480689,0.1798026192,0.0893854749,0.0730174928,,16,,,,1,,1.64706,1.64706,2.99985,1,122.115768433,-93.4735641479,-98.2383804321,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          122.11576843],[ -0.           1.64705884  -0.         -93.47356415],[  0.           0.           2.99984717 -98.23838043],0,2.5
911,0.0011055,0.00058,0.0019716917,0.0008625,0.0722222222,0.0262732469,25341,0.0135564072,0.0143674,0.0017946323,0.0033863,0,0.1394543319,0.109875366,0.1351473072,0.0741244646,0.0555555556,rest_4,session_1,LMU_1,1.0356717322,0.9856539947,0.2587160578,0.061452514,0.1166937186,,16,,,,1,,1.64706,1.64706,2.99995,1,120.260475159,-95.6894607544,-78.6920776367,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[ -0.           1.64705884  -0.         -95.68946075],[  0.           0.           2.99995422 -78.69207764],0,2.5
912,0.0009818889,0.00031,0.002029432,0.00053,0.1666666667,0.0262185727,25341,0.0117887717,0.01167475,0.0004596182,0.0006631,0.0055555556,0.1302145876,0.1018837904,0.099480903,0.0662313516,0.0722222222,rest_2,session_1,LMU_1,1.1099621728,1.058063539,0.2365784412,0.0893854749,0.1030678975,,16,,,,1,,1.64706,1.64706,2.99996,1,125.288131714,-95.3938369751,-58.9917984009,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          125.28813171],[ -0.           1.64705884  -0.         -95.39383698],[  0.           0.           2.99995828 -58.9917984 ],0,2.5
913,0.0359283333,0.036475,0.0047350141,0.008535,0,0.1104131032,25341,0.0760478461,0.07593495,0.0036188711,0.00619215,0,5.4899204465,2.9562516681,11.1080535779,0.3240619599,0.3277777778,rest_6,session_1,LMU_1,0.9437450903,0.9787887486,0.1592883441,0.1061452514,0.0370727167,,16,,,,1,,1.64706,1.64706,3.00009,1,120.260475159,-97.4777374268,-49.7029266357,0,1,0,,,1,0,0,43,0,[  -1.64705884   -0.           -0.          120.26047516],[ -0.           1.64705884  -0.         -97.47773743],[  0.           0.           3.00008774 -49.70292664],0,2.5
914,0.0052231111,0.0003,0.0212893378,0.0004075,0.1333333333,0.0503722638,25342,0.012318979,0.0122339,0.001968041,0.0018953,0.0444444444,0.1948037722,0.1659306436,0.223528416,0.0819351689,0.0611111111,rest_6,session_1,LMU_1,1.1990560422,1.1095593614,0.5067234015,0.061452514,0.1360375099,,16,,,,1,,1.64706,1.64706,2.99998,1,123.886947632,-102.743225098,-66.0968933105,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.88694763],[  -0.            1.64705884   -0.         -102.7432251 ],[  0.           0.           2.99997735 -66.09689331],0,2.5
915,0.0017448333,0.000255,0.0042968639,0.00111,0.0944444444,0.0310868028,25342,0.010926466,0.0102181,0.0024221603,0.0007391,0.0888888889,0.1011766009,0.082956884,0.087923523,0.0430031999,0.0611111111,rest_5,session_1,LMU_1,1.1282170774,1.099181411,0.1810923557,0.0391061453,0.1077508761,,16,,,,1,,1.64706,1.64706,3.00012,1,122.774307251,-109.641075134,-20.0808925629,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          122.77430725],[  -0.            1.64705884   -0.         -109.64107513],[  0.           0.           3.00012422 -20.08089256],0,2.5
916,0.0055610556,0.00026,0.0243150398,0.00054,0.1277777778,0.0389724855,25342,0.0215601222,0.0210491,0.0020136348,0.001013625,0.0444444444,0.1170323472,0.0998093345,0.2034899327,0.041675603,0.0388888889,rest_4,session_1,LMU_1,1.1838214309,1.133940127,0.5473306627,0.0558659218,0.0845110199,,16,,,,1,,1.64706,1.64706,3.00003,1,123.83555603,-107.461914062,-45.6135482788,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.83555603],[  -0.            1.64705884   -0.         -107.46191406],[  0.           0.           3.00003052 -45.61354828],0,2.5
917,0.0041362778,0.0004,0.0154145727,0.00104,0.0944444444,0.0068812377,25342,0.0174034361,0.0169013,0.0028264722,0.0020725,0.0388888889,0.3523563012,0.2521778006,0.3000643233,0.3586030163,0.0111111111,rest_1,session_1,LMU_1,1.0471447612,0.8581962624,0.4883913885,0.0111731844,0.5370227207,,16,,,,1,,1.64706,1.64706,3.00001,1,123.10004425,-106.368041992,-73.5425872803,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.10004425],[  -0.            1.64705884   -0.         -106.36804199],[  0.           0.           3.00000787 -73.54258728],0,2.5
918,0.0056935,0.00032,0.0226573973,0.00036,0.15,0.0388124003,25342,0.0108180196,0.01032025,0.0019852724,0.000535525,0.1277777778,0.2571949662,0.2099111929,0.2434082709,0.0991139668,0.1,rest_2,session_1,LMU_1,1.2749331511,1.1288932617,0.6004152779,0.1061452514,0.2402517466,,16,,,,1,,1.64706,1.64706,2.99986,1,120.260475159,-107.328315735,-63.0041923523,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -107.32831573],[  0.           0.           2.99986267 -63.00419235],0,2.5
919,0.0014419444,0.00029,0.0030657272,0.00074,0.1555555556,0.0306679179,25343,0.0220956089,0.02200155,0.0009085657,0.00140785,0,0.1052116804,0.102585574,0.0453879024,0.0571029898,0.0166666667,rest_5,session_1,LMU_1,1.0482325222,1.0349249819,0.1237039927,0.0111731844,0.1757004196,,16,,,,1,,1.64706,1.64706,3.00005,1,124.023017883,-108.205337524,-45.08335495,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          124.02301788],[  -0.            1.64705884   -0.         -108.20533752],[  0.           0.           3.00005317 -45.08335495],0,2.5
920,0.0017527778,0.000615,0.0023942248,0.00218,0.0555555556,0.0085377907,25343,0.0131597758,0.0102649,0.0047929571,0.009307155,0,0.3520122382,0.3077609009,0.1981843129,0.259866417,0.0222222222,rest_4,session_1,LMU_1,1.1774712298,1.1283263746,0.3115275727,0.0335195531,0.3684067175,,16,,,,1,,1.64706,1.64706,2.99996,1,123.604957581,-99.9123077393,-35.7036781311,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.60495758],[ -0.           1.64705884  -0.         -99.91230774],[  0.           0.           2.99996185 -35.70367813],0,2.5
921,0.0049221667,0.000565,0.008392229,0.004265,0.1777777778,0.0438417255,25343,0.016218175,0.01435895,0.0035929432,0.0062187,0,0.1144019291,0.0871342825,0.0873818407,0.093145353,0.0555555556,rest_3,session_1,LMU_1,1.0217583243,0.9809650564,0.1727824934,0.0558659218,0.1943316195,,16,,,,1,,1.64706,1.64706,3.00007,1,123.230773926,-107.41985321,-33.8371429443,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.23077393],[  -0.            1.64705896   -0.         -107.41985321],[  0.           0.           3.00007248 -33.83714294],0,2.5
922,0.0015046667,0.00036,0.0047065748,0.0004575,0.1888888889,0.0167281047,25343,0.0182757778,0.01878895,0.0017330931,0.0032657,0,0.3726116475,0.3433320515,0.2023430834,0.2436466045,0.0111111111,rest_1,session_1,LMU_1,1.2353018494,1.1834680339,0.3484937116,0.0111731844,0.4749525849,,16,,,,1,,1.64706,1.64706,3.00009,1,123.898521423,-105.178848267,-29.8191890717,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          123.89852142],[  -0.            1.64705884   -0.         -105.17884827],[  0.           0.           3.00009346 -29.81918907],0,2.5
923,0.0028581667,0.00032,0.0054341807,0.001225,0.1944444444,0.0131681756,25343,0.0152075278,0.01474755,0.0014311861,0.001521125,0.0944444444,0.1026074341,0.0949244196,0.0494666062,0.0707128541,0,rest_2,session_1,LMU_1,1.0285596355,1.0135321997,0.1217755906,0.0279329609,0.1523599768,,16,,,,1,,1.64706,1.64706,3.00005,1,124.4246521,-102.196838379,-52.7610549927,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          124.4246521 ],[  -0.            1.64705884   -0.         -102.19683838],[  0.           0.           3.00004959 -52.76105499],0,2.5
924,0.0085058889,0.000405,0.023388033,0.0031,0.2,0.0095932425,25343,0.0305176306,0.0293258,0.004280918,0.003089175,0.05,0.2335017667,0.1485296057,0.3533058392,0.1174023187,0.1055555556,rest_6,session_1,LMU_1,0.9928466268,0.8325612049,0.6529133134,0.1229050279,0.2420490905,,16,,,,1,,1.64706,1.64706,2.99998,1,124.441078186,-108.688865662,-25.9280109406,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          124.44107819],[  -0.            1.64705884   -0.         -108.68886566],[  0.           0.           2.99997711 -25.92801094],0,2.5
925,0.0072072222,0.001385,0.0203449779,0.003695,0.1055555556,0.0080502629,25344,0.01864341,0.01871615,0.0032652097,0.0025064,0.0611111111,0.1675493354,0.0995962057,0.3212871735,0.0682076151,0.1111111111,rest_5,session_1,LMU_1,0.9183309688,0.7563933549,0.6423712565,0.1452513966,0.1058320864,,16,,,,1,,1.64706,1.64706,3.00015,1,120.260475159,-105.287223816,-41.7658195496,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -105.28722382],[  0.           0.           3.00015259 -41.76581955],0,2.5
926,0.0084790556,0.00149,0.0210566865,0.00566,0.1333333333,0.0067998897,25344,0.0183624039,0.01793205,0.0032027467,0.002312825,0.0833333333,0.2387431912,0.1176369715,0.4153723278,0.1244014466,0.1277777778,rest_4,session_1,LMU_1,0.9014140854,0.673928776,0.6915073402,0.1452513966,0.2000071498,,16,,,,1,,1.64706,1.64706,3.00004,1,120.260475159,-103.11958313,-19.7060909271,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705896   -0.         -103.11958313],[  0.           0.           3.00004196 -19.70609093],0,2.5
927,0.0008383889,0.00032,0.0013451725,0.0005425,0.15,0.0171937289,25344,0.0112536744,0.0111593,0.0004824801,0.000768525,0,0.0990614835,0.093185989,0.0451484204,0.0496528962,0.0222222222,rest_1,session_1,LMU_1,1.0443586492,1.0371140326,0.1186341353,0.0223463687,0.1470843668,,16,,,,1,,1.64706,1.64706,2.99993,1,120.260475159,-111.426345825,-40.6456756592,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -111.42634583],[  0.           0.           2.99993134 -40.64567566],0,2.5
928,0.0084433333,0.00035,0.027157857,0.003065,0.1,0.0193599948,25344,0.0178893556,0.0173697,0.0032446168,0.002405175,0.0777777778,0.2034013078,0.1426139474,0.2901636966,0.1163575601,0.0722222222,rest_3,session_1,LMU_1,1.1574671087,1.0102810912,0.657457693,0.0837988827,0.2185377316,,16,,,,1,,1.64706,1.64706,3.00011,1,120.260475159,-116.844787598,-13.079041481,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -116.8447876 ],[  0.           0.           3.00011468 -13.07904148],0,2.5
929,0.0089503333,0.00117,0.016105718,0.0125975,0.0388888889,0.0031734741,25344,0.0157225228,0.0142285,0.0036698386,0.004805775,0.0388888889,0.2264202786,0.1629122013,0.2992655607,0.1366582179,0.0944444444,rest_2,session_1,LMU_1,0.8854863455,0.7656081352,0.5201931042,0.1005586592,0.1956805924,,16,,,,1,,1.64706,1.64706,3.00004,1,120.260475159,-98.9149856567,-46.9780273438,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[ -0.           1.64705884  -0.         -98.91498566],[  0.           0.           3.00003839 -46.97802734],0,2.5
930,0.0076219444,0.003365,0.0112646049,0.007885,0.0722222222,0.0028461518,25344,0.0239007911,0.0235223,0.0020689426,0.001806175,0.0944444444,0.3399443386,0.2375322631,0.3884575466,0.2936026854,0.0666666667,rest_6,session_1,LMU_1,0.7695243752,0.6373385645,0.5013750232,0.0837988827,0.3164995461,,16,,,,1,,1.64706,1.64706,3.00003,1,120.260475159,-101.966972351,-24.991733551,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -101.96697235],[  0.           0.           3.00002503 -24.99173355],0,2.5
931,0.0017497778,0.000255,0.0039010489,0.00031,0.2277777778,0.0474113263,25345,0.0220398078,0.02198505,0.0004242338,0.0004002,0.0833333333,0.1016712772,0.0946642505,0.0725068785,0.0810126209,0.0555555556,rest_1,session_1,LMU_1,1.3369921977,1.3030208642,0.1937108075,0.061452514,0.1963612876,,16,,,,1,,1.64706,1.64706,2.99995,1,122.768836975,-103.046730042,-47.0019683838,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          122.76883698],[  -0.            1.64705884   -0.         -103.04673004],[  0.           0.           2.99994659 -47.00196838],0,2.5
932,0.0043176667,0.000255,0.0127364905,0.00128,0.1055555556,0.0159731253,25345,0.0152756056,0.01627105,0.002264655,0.003548575,0,0.2972697209,0.1823918322,0.3738432409,0.2128934512,0.0888888889,rest_2,session_1,LMU_1,1.2220146446,1.0423983947,0.6388240298,0.1061452514,0.259242896,,16,,,,1,,1.64706,1.64706,3.00002,1,126.113319397,-103.924972534,-43.2560081482,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          126.1133194 ],[  -0.            1.64705884   -0.         -103.92497253],[  0.           0.           3.00002289 -43.25600815],0,2.5
933,0.0014782778,0.00023,0.003656414,0.000345,0.1888888889,0.0235883596,25345,0.0246670517,0.024493,0.0008951152,0.00090785,0.0611111111,0.0734413706,0.0487253005,0.1410583665,0.0291091907,0.1,rest_4,session_1,LMU_1,1.1385863625,1.113034412,0.285003639,0.0223463687,0.2014589967,,16,,,,1,,1.64706,1.64706,2.99998,1,120.260475159,-105.881713867,-34.3086624146,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -105.88171387],[  0.           0.           2.99998474 -34.30866241],0,2.5
934,0.0008336111,0.00027,0.0011525878,0.00068,0.1444444444,0.0406831993,25345,0.0170814488,0.02048385,0.0055323471,0.0114217575,0,0.0563636186,0.0418788475,0.0615475688,0.0307805429,0.0666666667,rest_5,session_1,LMU_1,1.0944036832,1.1065473932,0.1793164849,0.0111731844,0.2244329442,,16,,,,1,,1.64706,1.64706,3.00005,1,122.674964905,-106.91809082,-63.4870986938,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          122.6749649 ],[  -0.            1.64705884   -0.         -106.91809082],[  0.           0.           3.00004578 -63.48709869],0,2.5
935,0.0010715,0.000375,0.0011622834,0.0017225,0.0111111111,0.0210301855,25345,0.0225001928,0.02239645,0.0008450088,0.00106665,0,0.1082210032,0.0779862719,0.1231422953,0.0652780706,0.1,rest_3,session_1,LMU_1,1.0296940746,0.986597956,0.2470615319,0.0502793296,0.2256602805,,16,,,,1,,1.64706,1.64706,2.99998,1,120.260475159,-108.90158844,-47.0356063843,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -108.90158844],[  0.           0.           2.99998498 -47.03560638],0,2.5
936,0.0019628889,0.00043,0.0044245626,0.00114,0.1777777778,0.0210894194,25345,0.0115005211,0.0103274,0.0025543106,0.00109975,0.1888888889,0.1036283847,0.04406397,0.20361433,0.0353353665,0.1444444444,rest_6,session_1,LMU_1,1.060761613,0.968567224,0.4077529035,0.0893854749,0.1820971918,,16,,,,1,,1.64706,1.64706,3.00009,1,122.126152039,-100.908424377,-69.4734420776,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          122.12615204],[  -0.            1.64705884   -0.         -100.90842438],[  0.           0.           3.00009155 -69.47344208],0,2.5
937,0.0026125,0.00033,0.0073632235,0.00039,0.2055555556,0.0222732,25346,0.0122489158,0.01467045,0.0039290369,0.0078365725,0,0.2114615856,0.1667791849,0.1570290059,0.1232247997,0.0555555556,rest_6,session_1,LMU_1,1.3865108589,1.3209330751,0.3059073526,0.0726256983,0.184325859,,16,,,,1,,1.64706,1.64706,2.99997,1,120.260475159,-110.249397278,-47.2180290222,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -110.24939728],[  0.           0.           2.9999733  -47.21802902],0,2.5
938,0.0021019444,0.000345,0.0059455895,0.00023,0.1722222222,0.0452186231,25346,0.0243991356,0.0242731,0.0006184028,0.0003876,0.1388888889,0.2596804636,0.2481392567,0.1229844188,0.1644241354,0.0111111111,rest_5,session_1,LMU_1,1.3394085279,1.3018153506,0.2142353141,0.0279329609,0.2084759635,,16,,,,1,,1.64706,1.64706,2.99988,1,120.260475159,-113.329345703,-41.6027488708,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705884   -0.         -113.3293457 ],[  0.           0.           2.99988174 -41.60274887],0,2.5
939,0.002972,0.000275,0.0112733542,0.000355,0.1277777778,0.0500668501,25346,0.0171130806,0.0166802,0.001190961,0.00111525,0.0722222222,0.2904016449,0.2479679076,0.173892959,0.1671670138,0.0333333333,rest_4,session_1,LMU_1,1.3272824711,1.2568123737,0.3010052532,0.0670391061,0.2188636634,,16,,,,1,,1.64706,1.64706,2.99982,1,121.030426025,-115.679504395,-38.9311180115,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          121.03042603],[  -0.            1.64705884   -0.         -115.67950439],[  0.           0.           2.99982429 -38.93111801],0,2.5
940,0.0056476667,0.00027,0.0146178215,0.0005,0.2055555556,0.0604204383,25346,0.0137837572,0.01341575,0.0009770702,0.000616125,0.1555555556,0.2711220665,0.2231811465,0.2412576284,0.1433742353,0.0444444444,rest_3,session_1,LMU_1,1.4035858837,1.3114085084,0.4730543394,0.0726256983,0.1869474058,,16,,,,1,,1.64706,1.64706,3.00005,1,120.260475159,-108.646087646,-31.5854797363,0,1,0,,,1,0,0,51,0,[  -1.64705884   -0.           -0.          120.26047516],[  -0.            1.64705896   -0.         -108.64608765],[  0.           0.           3.00005341 -31.58547974],0,2.5
